lab,subid,subid_unique,trial_order,trial_num,stimulus_num,method,age_days,age_mo,age_group,nae,gender,second_session,missing,parenta_gender,parentb_gender,parenta_education,parentb_education,bilingual_nae,lang2,lang3,lang4,bilingual_parenta_nae,bilingual_parentb_nae,bilingual_interview_lang,lang_group,SES,nae_exp,trial_error,session_error,lang1,lang1_exposure,lang2_exposure,lang3_exposure,lang4_exposure,pilot,bilingual_exposure,comm_lang_learn,monolingual_exposure,td,full_term,session_error_type_recoded,trial_error_recoded,out_of_age,ADS,IDS,diff,lab_age
bllumanitoba,1793_bllumanitoba,bllumanitoba:1793,3,5,2,hpp,246,8.082135523613964,6-9 mo,TRUE,F,FALSE,FALSE,FALSE,M,13,11,NA,NA,NA,NA,NA,NA,NA,monolingual,13,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.903,4.863,1.9600000000000004,bllumanitoba 6-9 mo
bllumanitoba,1799_bllumanitoba,bllumanitoba:1799,4,5,2,hpp,217,7.129363449691992,6-9 mo,TRUE,F,FALSE,FALSE,FALSE,M,12,12,NA,NA,NA,NA,NA,NA,NA,monolingual,12,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.807,NA,bllumanitoba 6-9 mo
bllumanitoba,2065_bllumanitoba,bllumanitoba:2065,2,5,5,hpp,273,8.969199178644764,6-9 mo,TRUE,M,FALSE,FALSE,FALSE,M,15,12,NA,NA,NA,NA,NA,NA,NA,monolingual,15,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.591,4.351,-1.2400000000000002,bllumanitoba 6-9 mo
bllumanitoba,2106_bllumanitoba,bllumanitoba:2106,4,5,2,hpp,389,12.780287474332649,12-15 mo,TRUE,F,FALSE,FALSE,FALSE,M,16,20,NA,NA,NA,NA,NA,NA,NA,monolingual,16,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.279,8.743,1.4640000000000004,bllumanitoba 12-15 mo
bllumanitoba,2125_bllumanitoba,bllumanitoba:2125,2,5,5,hpp,230,7.5564681724846,6-9 mo,TRUE,M,FALSE,FALSE,FALSE,M,17,16,NA,NA,NA,NA,NA,NA,NA,monolingual,17,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.215,4.847,-0.36799999999999944,bllumanitoba 6-9 mo
bllumanitoba,2196_bllumanitoba,bllumanitoba:2196,2,5,5,hpp,446,14.652977412731007,12-15 mo,TRUE,F,FALSE,FALSE,FALSE,F,18,14,NA,NA,NA,NA,NA,NA,NA,monolingual,14,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.975,14.954,11.979000000000001,bllumanitoba 12-15 mo
bllumanitoba,2287_bllumanitoba,bllumanitoba:2287,1,5,5,hpp,264,8.673511293634498,6-9 mo,TRUE,M,FALSE,FALSE,FALSE,M,17,15,NA,NA,NA,NA,NA,NA,NA,monolingual,17,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.767,9.975,4.207999999999999,bllumanitoba 6-9 mo
bllumanitoba,2329_bllumanitoba,bllumanitoba:2329,1,5,2,hpp,264,8.673511293634498,6-9 mo,TRUE,F,FALSE,FALSE,FALSE,M,18,12,NA,NA,NA,NA,NA,NA,NA,monolingual,18,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.927,7.335,3.408,bllumanitoba 6-9 mo
bllumanitoba,2661_bllumanitoba,bllumanitoba:2661,4,5,2,hpp,243,7.983572895277208,6-9 mo,TRUE,M,FALSE,FALSE,FALSE,M,12,12,NA,NA,NA,NA,NA,NA,NA,monolingual,12,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.599,2.679,-3.9200000000000004,bllumanitoba 6-9 mo
bllumanitoba,2702_bllumanitoba,bllumanitoba:2702,1,5,5,hpp,272,8.936344969199178,6-9 mo,TRUE,F,FALSE,FALSE,FALSE,M,20,16,NA,NA,NA,NA,NA,NA,NA,monolingual,20,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.727,4.303,0.5760000000000001,bllumanitoba 6-9 mo
bllumanitoba,2739_bllumanitoba,bllumanitoba:2739,1,5,5,hpp,386,12.681724845995893,12-15 mo,TRUE,F,FALSE,FALSE,FALSE,M,14,13,NA,NA,NA,NA,NA,NA,NA,monolingual,14,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.143,5.407,-7.736000000000001,bllumanitoba 12-15 mo
bllumanitoba,2920_bllumanitoba,bllumanitoba:2920,2,5,5,hpp,185,6.078028747433265,6-9 mo,TRUE,M,FALSE,FALSE,FALSE,M,13,13,NA,NA,NA,NA,NA,NA,NA,monolingual,13,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.37,11.951,-3.4189999999999987,bllumanitoba 6-9 mo
bllumanitoba,2966_bllumanitoba,bllumanitoba:2966,3,5,2,hpp,454,14.915811088295689,12-15 mo,TRUE,F,FALSE,FALSE,FALSE,F,14,16,NA,NA,NA,NA,NA,NA,NA,monolingual,16,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.311,NA,NA,bllumanitoba 12-15 mo
bllumanitoba,3004_bllumanitoba,bllumanitoba:3004,1,5,5,hpp,436,14.324435318275153,12-15 mo,TRUE,M,FALSE,FALSE,FALSE,F,22,16,NA,NA,NA,NA,NA,NA,NA,monolingual,16,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.463,6.687,0.2240000000000002,bllumanitoba 12-15 mo
bllumanitoba,3022_bllumanitoba,bllumanitoba:3022,4,5,2,hpp,264,8.673511293634498,6-9 mo,TRUE,M,FALSE,FALSE,FALSE,M,16,16,NA,NA,NA,NA,NA,NA,NA,monolingual,16,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.335,NA,bllumanitoba 6-9 mo
bllumanitoba,3052_bllumanitoba,bllumanitoba:3052,2,5,5,hpp,201,6.6036960985626285,6-9 mo,TRUE,M,FALSE,FALSE,FALSE,M,14,12,NA,NA,NA,NA,NA,NA,NA,monolingual,14,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.647,3.983,-4.664,bllumanitoba 6-9 mo
bllumanitoba,3137_bllumanitoba,bllumanitoba:3137,4,5,2,hpp,396,13.010266940451745,12-15 mo,TRUE,F,FALSE,FALSE,FALSE,M,13,13,NA,NA,NA,NA,NA,NA,NA,monolingual,13,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.895,NA,bllumanitoba 12-15 mo
bllumanitoba,3560_bllumanitoba,bllumanitoba:3560,4,5,2,hpp,232,7.62217659137577,6-9 mo,TRUE,F,FALSE,FALSE,FALSE,M,13,17,NA,NA,NA,NA,NA,NA,NA,monolingual,13,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.743,9.975,5.231999999999999,bllumanitoba 6-9 mo
bllumanitoba,3645_bllumanitoba,bllumanitoba:3645,1,5,5,hpp,381,12.517453798767967,12-15 mo,TRUE,F,FALSE,FALSE,FALSE,M,14,12,NA,NA,NA,NA,NA,NA,NA,monolingual,14,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.135,4.343,1.2080000000000002,bllumanitoba 12-15 mo
bllumanitoba,4016_bllumanitoba,bllumanitoba:4016,4,5,2,hpp,250,8.213552361396303,6-9 mo,TRUE,M,FALSE,FALSE,FALSE,M,13,16,NA,NA,NA,NA,NA,NA,NA,monolingual,13,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.159,6.767,4.6080000000000005,bllumanitoba 6-9 mo
bllumanitoba,4022_bllumanitoba,bllumanitoba:4022,3,5,2,hpp,431,14.160164271047227,12-15 mo,TRUE,M,FALSE,FALSE,FALSE,M,18,17,NA,NA,NA,NA,NA,NA,NA,monolingual,18,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.615,6.679,-3.936,bllumanitoba 12-15 mo
bllumanitoba,4041_bllumanitoba,bllumanitoba:4041,1,5,5,hpp,230,7.5564681724846,6-9 mo,TRUE,M,FALSE,FALSE,FALSE,M,16,12,NA,NA,NA,NA,NA,NA,NA,monolingual,16,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.423,9.215,-3.208,bllumanitoba 6-9 mo
bllumanitoba,4042_bllumanitoba,bllumanitoba:4042,3,5,2,hpp,263,8.640657084188911,6-9 mo,TRUE,M,FALSE,FALSE,FALSE,M,14,13,NA,NA,NA,NA,NA,NA,NA,monolingual,14,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.072,3.905,-9.167,bllumanitoba 6-9 mo
bllumanitoba,4065_bllumanitoba,bllumanitoba:4065,2,5,5,hpp,208,6.833675564681725,6-9 mo,TRUE,M,FALSE,FALSE,FALSE,M,17,18,NA,NA,NA,NA,NA,NA,NA,monolingual,17,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.335,6.351,1.016,bllumanitoba 6-9 mo
bllumanitoba,4165_bllumanitoba,bllumanitoba:4165,4,5,2,hpp,400,13.141683778234086,12-15 mo,TRUE,M,FALSE,FALSE,FALSE,M,12,21,NA,NA,NA,NA,NA,NA,NA,monolingual,12,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.191,NA,bllumanitoba 12-15 mo
bllumanitoba,4175_bllumanitoba,bllumanitoba:4175,2,5,5,hpp,239,7.852156057494867,6-9 mo,TRUE,F,FALSE,FALSE,FALSE,M,16,17,NA,NA,NA,NA,NA,NA,NA,monolingual,16,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.127,6.087,0.96,bllumanitoba 6-9 mo
bllumanitoba,4192_bllumanitoba,bllumanitoba:4192,3,5,2,hpp,402,13.207392197125257,12-15 mo,TRUE,F,FALSE,FALSE,FALSE,M,18,16,NA,NA,NA,NA,NA,NA,NA,monolingual,18,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.359,11.383,8.024,bllumanitoba 12-15 mo
bllumanitoba,4204_bllumanitoba,bllumanitoba:4204,2,5,5,hpp,215,7.063655030800821,6-9 mo,TRUE,M,FALSE,FALSE,FALSE,M,18,15,NA,NA,NA,NA,NA,NA,NA,monolingual,18,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.671,2.271,-8.399999999999999,bllumanitoba 6-9 mo
bllumanitoba,4239_bllumanitoba,bllumanitoba:4239,1,5,5,hpp,215,7.063655030800821,6-9 mo,TRUE,F,FALSE,FALSE,FALSE,M,15,14,NA,NA,NA,NA,NA,NA,NA,monolingual,15,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.071,4.655,-5.4159999999999995,bllumanitoba 6-9 mo
bllumanitoba,4526_bllumanitoba,bllumanitoba:4526,4,5,2,hpp,411,13.503080082135524,12-15 mo,TRUE,M,FALSE,FALSE,FALSE,NA,14,NA,NA,NA,NA,NA,NA,NA,NA,monolingual,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.847,16.007,5.160000000000002,bllumanitoba 12-15 mo
bllumanitoba,4620_bllumanitoba,bllumanitoba:4620,4,5,2,hpp,234,7.687885010266941,6-9 mo,TRUE,M,FALSE,FALSE,FALSE,M,14,16,NA,NA,NA,NA,NA,NA,NA,monolingual,14,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.231,6.655,1.4240000000000004,bllumanitoba 6-9 mo
bllumanitoba,4790_bllumanitoba,bllumanitoba:4790,2,5,5,hpp,411,13.503080082135524,12-15 mo,TRUE,F,FALSE,FALSE,FALSE,M,20,14,NA,NA,NA,NA,NA,NA,NA,monolingual,20,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.871,14.167,3.2959999999999994,bllumanitoba 12-15 mo
bounbcl,mb102_bounbcl,bounbcl:mb102,2,5,5,singlescreen,392,12.878850102669405,12-15 mo,FALSE,M,FALSE,FALSE,FALSE,F,15,15,NA,NA,NA,NA,NA,NA,NA,monolingual,15,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.6,10.96,8.360000000000001,bounbcl 12-15 mo
bounbcl,mb104_bounbcl,bounbcl:mb104,4,5,2,singlescreen,408,13.404517453798768,12-15 mo,FALSE,M,FALSE,FALSE,FALSE,NA,11,NA,NA,NA,NA,NA,NA,NA,NA,monolingual,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.28,NA,bounbcl 12-15 mo
bounbcl,mb105_bounbcl,bounbcl:mb105,1,5,5,singlescreen,442,14.521560574948666,12-15 mo,FALSE,M,FALSE,FALSE,FALSE,M,21,15,NA,NA,NA,NA,NA,NA,NA,monolingual,21,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.36,3.44,1.08,bounbcl 12-15 mo
bounbcl,mb107_bounbcl,bounbcl:mb107,3,5,2,singlescreen,400,13.141683778234086,12-15 mo,FALSE,F,FALSE,FALSE,FALSE,M,17,15,NA,NA,NA,NA,NA,NA,NA,monolingual,17,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.48,2.6,-5.880000000000001,bounbcl 12-15 mo
bounbcl,mb108_bounbcl,bounbcl:mb108,4,5,2,singlescreen,419,13.765913757700206,12-15 mo,FALSE,M,FALSE,FALSE,FALSE,M,15,17,NA,NA,NA,NA,NA,NA,NA,monolingual,15,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.08,8.08,-4,bounbcl 12-15 mo
bounbcl,mb111_bounbcl,bounbcl:mb111,3,5,2,singlescreen,409,13.437371663244353,12-15 mo,FALSE,M,FALSE,FALSE,FALSE,M,15,17,NA,NA,NA,NA,NA,NA,NA,monolingual,15,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.44,10.76,8.32,bounbcl 12-15 mo
bounbcl,mb112_bounbcl,bounbcl:mb112,4,5,2,singlescreen,440,14.455852156057494,12-15 mo,FALSE,M,FALSE,FALSE,FALSE,F,15,17,NA,NA,NA,NA,NA,NA,NA,monolingual,17,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.84,NA,bounbcl 12-15 mo
bounbcl,mb115_bounbcl,bounbcl:mb115,3,5,2,singlescreen,373,12.254620123203285,12-15 mo,FALSE,M,FALSE,FALSE,FALSE,M,15,15,NA,NA,NA,NA,NA,NA,NA,monolingual,15,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.44,2.36,-0.08000000000000007,bounbcl 12-15 mo
bounbcl,mb118_bounbcl,bounbcl:mb118,2,5,5,singlescreen,386,12.681724845995893,12-15 mo,FALSE,F,FALSE,FALSE,FALSE,M,17,21,NA,NA,NA,NA,NA,NA,NA,monolingual,17,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.96,3.4,-4.5600000000000005,bounbcl 12-15 mo
bounbcl,mb120_bounbcl,bounbcl:mb120,4,5,2,singlescreen,397,13.043121149897331,12-15 mo,FALSE,F,FALSE,FALSE,FALSE,F,17,21,NA,NA,NA,NA,NA,NA,NA,monolingual,21,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.08,6.32,2.24,bounbcl 12-15 mo
bounbcl,mb121_bounbcl,bounbcl:mb121,1,5,5,singlescreen,376,12.353182751540041,12-15 mo,FALSE,F,FALSE,FALSE,FALSE,F,15,17,NA,NA,NA,NA,NA,NA,NA,monolingual,17,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.24,NA,NA,bounbcl 12-15 mo
bounbcl,mb123_bounbcl,bounbcl:mb123,3,5,2,singlescreen,376,12.353182751540041,12-15 mo,FALSE,F,FALSE,FALSE,FALSE,M,15,17,NA,NA,NA,NA,NA,NA,NA,monolingual,15,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.96,2.08,-2.88,bounbcl 12-15 mo
bounbcl,mb125_bounbcl,bounbcl:mb125,1,5,5,singlescreen,419,13.765913757700206,12-15 mo,FALSE,F,FALSE,FALSE,FALSE,M,15,17,NA,NA,NA,NA,NA,NA,NA,monolingual,15,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,10.04,-7.960000000000001,bounbcl 12-15 mo
bounbcl,mb127_bounbcl,bounbcl:mb127,3,5,2,singlescreen,403,13.240246406570842,12-15 mo,FALSE,M,FALSE,FALSE,FALSE,M,15,15,NA,NA,NA,NA,NA,NA,NA,monolingual,15,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.96,NA,NA,bounbcl 12-15 mo
bounbcl,mb128_bounbcl,bounbcl:mb128,4,5,2,singlescreen,433,14.225872689938399,12-15 mo,FALSE,F,FALSE,FALSE,FALSE,M,15,17,NA,NA,NA,NA,NA,NA,NA,monolingual,15,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.36,3.36,-1.0000000000000004,bounbcl 12-15 mo
bounbcl,mb130_bounbcl,bounbcl:mb130,2,5,5,singlescreen,424,13.930184804928132,12-15 mo,FALSE,F,FALSE,FALSE,FALSE,F,11,11,NA,NA,NA,NA,NA,NA,NA,monolingual,11,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.52,14.88,10.360000000000001,bounbcl 12-15 mo
bounbcl,mb133_bounbcl,bounbcl:mb133,1,5,5,singlescreen,385,12.648870636550308,12-15 mo,FALSE,M,FALSE,FALSE,FALSE,M,17,15,NA,NA,NA,NA,NA,NA,NA,monolingual,17,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.6,3.32,-5.279999999999999,bounbcl 12-15 mo
