lab,subid,subid_unique,trial_order,trial_num,stimulus_num,method,age_days,age_mo,age_group,nae,gender,second_session,missing,parenta_gender,parentb_gender,parenta_education,parentb_education,bilingual_nae,lang2,lang3,lang4,bilingual_parenta_nae,bilingual_parentb_nae,bilingual_interview_lang,lang_group,SES,nae_exp,trial_error,session_error,lang1,lang1_exposure,lang2_exposure,lang3_exposure,lang4_exposure,pilot,bilingual_exposure,comm_lang_learn,monolingual_exposure,td,full_term,session_error_type_recoded,trial_error_recoded,out_of_age,ADS,IDS,diff
infantstudiesubc,mbm23_infantstudiesubc,infantstudiesubc:mbm23,4,1,5,hpp,199,6.537987679671458,6-9 mo,TRUE,F,FALSE,FALSE,FALSE,M,19,16,NA,NA,NA,NA,NA,NA,NA,monolingual,19,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.572233333,7.741066667,2.1688333340000003
infantstudiesubc,mbm24_infantstudiesubc,infantstudiesubc:mbm24,2,1,1,hpp,198,6.505133470225872,6-9 mo,TRUE,M,FALSE,FALSE,FALSE,F,18,18,NA,NA,NA,NA,NA,NA,NA,monolingual,18,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.4164,16.9169,0.5004999999999988
infantstudiesubc,mbm25_infantstudiesubc,infantstudiesubc:mbm25,2,1,1,hpp,219,7.195071868583162,6-9 mo,TRUE,M,FALSE,FALSE,FALSE,F,18,18,NA,NA,NA,NA,NA,NA,NA,monolingual,18,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.58323333,16.2162,-0.36703332999999816
infantstudiesubc,mbm3_infantstudiesubc,infantstudiesubc:mbm3,3,1,5,hpp,199,6.537987679671458,6-9 mo,TRUE,M,FALSE,FALSE,FALSE,M,19,19,NA,NA,NA,NA,NA,NA,NA,monolingual,19,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.62196667,13.9139,0.2919333299999991
infantstudiesubc,mbm4_infantstudiesubc,infantstudiesubc:mbm4,4,1,5,hpp,237,7.786447638603696,6-9 mo,TRUE,M,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,monolingual,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.54786667,3.870533333,-10.677333337
infantstudiesubc,mbm5_infantstudiesubc,infantstudiesubc:mbm5,1,1,1,hpp,213,6.997946611909651,6-9 mo,TRUE,F,FALSE,FALSE,FALSE,M,16,14,NA,NA,NA,NA,NA,NA,NA,monolingual,16,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.574233333,NA
infantstudiesubc,mbm7_infantstudiesubc,infantstudiesubc:mbm7,3,1,5,hpp,228,7.490759753593429,6-9 mo,TRUE,M,TRUE,FALSE,FALSE,M,16,19,NA,NA,NA,NA,NA,NA,NA,monolingual,16,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.874533333,17.017,9.142466667
infantstudiesubc,mbm8_infantstudiesubc,infantstudiesubc:mbm8,4,1,5,hpp,253,8.31211498973306,6-9 mo,TRUE,M,FALSE,FALSE,FALSE,M,16,16,NA,NA,NA,NA,NA,NA,NA,monolingual,16,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.54586667,4.237566667,-8.308300003
infantstudiesubc,mbm9_infantstudiesubc,infantstudiesubc:mbm9,4,1,1,hpp,257,8.4435318275154,6-9 mo,TRUE,M,FALSE,FALSE,FALSE,M,16,16,NA,NA,NA,NA,NA,NA,NA,monolingual,16,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.08173333,16.1161,1.034366669999999
irlconcordia,mb12s02_irlconcordia,irlconcordia:mb12s02,3,1,5,eyetracking,397,13.043121149897331,12-15 mo,TRUE,F,FALSE,FALSE,FALSE,M,11,11,NA,NA,NA,NA,NA,NA,NA,monolingual,11,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.66,NA
irlconcordia,mb12s04_irlconcordia,irlconcordia:mb12s04,1,1,1,eyetracking,373,12.254620123203285,12-15 mo,TRUE,F,FALSE,FALSE,FALSE,M,12,12,NA,NA,NA,NA,NA,NA,NA,monolingual,12,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.63,NA
irlconcordia,mb12s06_irlconcordia,irlconcordia:mb12s06,2,1,1,eyetracking,440,14.455852156057494,12-15 mo,TRUE,F,FALSE,FALSE,FALSE,M,16,16,NA,NA,NA,NA,NA,NA,NA,monolingual,16,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.93,6.67,3.7399999999999998
irlconcordia,mb12s08_irlconcordia,irlconcordia:mb12s08,3,1,5,eyetracking,381,12.517453798767967,12-15 mo,TRUE,F,FALSE,FALSE,FALSE,M,15,15,NA,NA,NA,NA,NA,NA,NA,monolingual,15,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.26,12.07,9.81
irlconcordia,mb12s09_irlconcordia,irlconcordia:mb12s09,3,1,5,eyetracking,374,12.28747433264887,12-15 mo,TRUE,M,FALSE,FALSE,FALSE,M,11,11,NA,NA,NA,NA,NA,NA,NA,monolingual,11,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.08,12.29,10.209999999999999
irlconcordia,mb12s11_irlconcordia,irlconcordia:mb12s11,4,1,5,eyetracking,388,12.747433264887064,12-15 mo,TRUE,M,FALSE,FALSE,FALSE,M,18,13,NA,NA,NA,NA,NA,NA,NA,monolingual,18,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.9,17.55,-0.34999999999999787
irlconcordia,mb12s15_irlconcordia,irlconcordia:mb12s15,4,1,5,eyetracking,425,13.963039014373717,12-15 mo,TRUE,M,FALSE,FALSE,FALSE,M,16,13,NA,NA,NA,NA,NA,NA,NA,monolingual,16,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.18,2.5,-4.68
irlconcordia,mb12s16_irlconcordia,irlconcordia:mb12s16,1,1,1,eyetracking,382,12.550308008213552,12-15 mo,TRUE,F,FALSE,FALSE,FALSE,M,13,10,NA,NA,NA,NA,NA,NA,NA,monolingual,13,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.4,NA
irlconcordia,mb12s21_irlconcordia,irlconcordia:mb12s21,4,1,5,eyetracking,367,12.057494866529774,12-15 mo,TRUE,M,FALSE,FALSE,FALSE,M,16,15,NA,NA,NA,NA,NA,NA,NA,monolingual,16,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.44,15.59,2.1500000000000004
irlconcordia,mb12s24_irlconcordia,irlconcordia:mb12s24,2,1,1,eyetracking,443,14.55441478439425,12-15 mo,TRUE,F,FALSE,FALSE,FALSE,M,19,16,NA,NA,NA,NA,NA,NA,NA,monolingual,19,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.43,17.46,1.0300000000000011
irlconcordia,mb12s28_irlconcordia,irlconcordia:mb12s28,2,1,1,eyetracking,409,13.437371663244353,12-15 mo,TRUE,F,FALSE,FALSE,FALSE,M,20,20,NA,NA,NA,NA,NA,NA,NA,monolingual,20,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.21,15.28,10.07
irlconcordia,mb12s29_irlconcordia,irlconcordia:mb12s29,3,1,5,eyetracking,397,13.043121149897331,12-15 mo,TRUE,M,FALSE,FALSE,FALSE,M,16,16,NA,NA,NA,NA,NA,NA,NA,monolingual,16,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.22,17.95,8.729999999999999
irlconcordia,mb12s31_irlconcordia,irlconcordia:mb12s31,3,1,5,eyetracking,380,12.484599589322382,12-15 mo,TRUE,F,FALSE,FALSE,FALSE,M,18,16,NA,NA,NA,NA,NA,NA,NA,monolingual,18,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.2,6.99,1.79
irlconcordia,mb12s33_irlconcordia,irlconcordia:mb12s33,4,1,5,eyetracking,385,12.648870636550308,12-15 mo,TRUE,M,FALSE,FALSE,FALSE,M,18,16,NA,NA,NA,NA,NA,NA,NA,monolingual,18,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.96,NA,NA
irlconcordia,mb12s39_irlconcordia,irlconcordia:mb12s39,1,1,1,eyetracking,399,13.1088295687885,12-15 mo,TRUE,M,FALSE,FALSE,FALSE,F,18,15,NA,NA,NA,NA,NA,NA,NA,monolingual,15,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.11,NA
irlconcordia,mb12s40_irlconcordia,irlconcordia:mb12s40,4,1,5,eyetracking,441,14.48870636550308,12-15 mo,TRUE,M,FALSE,FALSE,FALSE,M,15,11,NA,NA,NA,NA,NA,NA,NA,monolingual,15,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.36,NA,NA
irlconcordia,mb12s42_irlconcordia,irlconcordia:mb12s42,1,1,1,eyetracking,398,13.075975359342916,12-15 mo,TRUE,M,FALSE,FALSE,FALSE,M,20,13,NA,NA,NA,NA,NA,NA,NA,monolingual,20,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.55,2.76,0.20999999999999996
irlconcordia,mb6s01_irlconcordia,irlconcordia:mb6s01,1,1,1,eyetracking,229,7.523613963039014,6-9 mo,TRUE,M,FALSE,FALSE,FALSE,M,16,15,NA,NA,NA,NA,NA,NA,NA,monolingual,16,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.91,13.84,-1.0700000000000003
irlconcordia,mb6s03_irlconcordia,irlconcordia:mb6s03,4,1,5,eyetracking,220,7.227926078028747,6-9 mo,TRUE,M,FALSE,FALSE,FALSE,M,18,12,NA,NA,NA,NA,NA,NA,NA,monolingual,18,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.93,4.86,1.9300000000000002
irlconcordia,mb6s04_irlconcordia,irlconcordia:mb6s04,2,1,1,eyetracking,222,7.293634496919918,6-9 mo,TRUE,M,FALSE,FALSE,FALSE,M,16,16,NA,NA,NA,NA,NA,NA,NA,monolingual,16,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.31,11.57,2.26
irlconcordia,mb6s05_irlconcordia,irlconcordia:mb6s05,3,1,5,eyetracking,208,6.833675564681725,6-9 mo,TRUE,F,FALSE,FALSE,FALSE,M,16,22,NA,NA,NA,NA,NA,NA,NA,monolingual,16,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.12,15.13,5.010000000000002
irlconcordia,mb6s07_irlconcordia,irlconcordia:mb6s07,2,1,1,eyetracking,255,8.37782340862423,6-9 mo,TRUE,M,FALSE,FALSE,FALSE,M,22,12,NA,NA,NA,NA,NA,NA,NA,monolingual,22,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.29,11.13,0.8400000000000016
irlconcordia,mb6s09_irlconcordia,irlconcordia:mb6s09,4,1,5,eyetracking,202,6.636550308008213,6-9 mo,TRUE,M,FALSE,FALSE,FALSE,M,18,18,NA,NA,NA,NA,NA,NA,NA,monolingual,18,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.41,14.45,-0.9600000000000009
irlconcordia,mb6s10_irlconcordia,irlconcordia:mb6s10,1,1,1,eyetracking,255,8.37782340862423,6-9 mo,TRUE,M,FALSE,FALSE,FALSE,M,18,13,NA,NA,NA,NA,NA,NA,NA,monolingual,18,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.49,16.75,0.26000000000000156
irlconcordia,mb6s11_irlconcordia,irlconcordia:mb6s11,2,1,1,eyetracking,190,6.242299794661191,6-9 mo,TRUE,M,FALSE,FALSE,FALSE,M,16,15,NA,NA,NA,NA,NA,NA,NA,monolingual,16,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.13,3.53,-10.600000000000001
irlconcordia,mb6s12_irlconcordia,irlconcordia:mb6s12,3,1,5,eyetracking,184,6.04517453798768,6-9 mo,TRUE,F,FALSE,FALSE,FALSE,M,18,20,NA,NA,NA,NA,NA,NA,NA,monolingual,18,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.43,NA
irlconcordia,mb6s13_irlconcordia,irlconcordia:mb6s13,3,1,5,eyetracking,238,7.819301848049282,6-9 mo,TRUE,F,FALSE,FALSE,FALSE,M,16,16,NA,NA,NA,NA,NA,NA,NA,monolingual,16,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.56,17.85,14.290000000000001
irlconcordia,mb6s14_irlconcordia,irlconcordia:mb6s14,4,1,5,eyetracking,187,6.143737166324435,6-9 mo,TRUE,F,FALSE,FALSE,FALSE,M,14,15,NA,NA,NA,NA,NA,NA,NA,monolingual,14,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.46,3.77,-0.69
irlconcordia,mb6s16_irlconcordia,irlconcordia:mb6s16,2,1,1,eyetracking,228,7.490759753593429,6-9 mo,TRUE,M,FALSE,FALSE,FALSE,M,17,12,NA,NA,NA,NA,NA,NA,NA,monolingual,17,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.83,3.21,-5.62
irlconcordia,mb6s17_irlconcordia,irlconcordia:mb6s17,2,1,1,eyetracking,200,6.570841889117043,6-9 mo,TRUE,M,FALSE,FALSE,FALSE,M,18,13,NA,NA,NA,NA,NA,NA,NA,monolingual,18,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.86,NA,NA
irlconcordia,mb6s18_irlconcordia,irlconcordia:mb6s18,4,1,5,eyetracking,205,6.7351129363449695,6-9 mo,TRUE,M,FALSE,FALSE,FALSE,M,18,16,NA,NA,NA,NA,NA,NA,NA,monolingual,18,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.27,2.18,-14.09
irlconcordia,mb6s20_irlconcordia,irlconcordia:mb6s20,3,1,5,eyetracking,271,8.903490759753593,6-9 mo,TRUE,M,FALSE,FALSE,FALSE,M,13,16,NA,NA,NA,NA,NA,NA,NA,monolingual,13,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.43,15.75,10.32
irlconcordia,mb6s27_irlconcordia,irlconcordia:mb6s27,3,1,5,eyetracking,215,7.063655030800821,6-9 mo,TRUE,F,FALSE,FALSE,FALSE,M,16,13,NA,NA,NA,NA,NA,NA,NA,monolingual,16,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.76,4.97,-3.79
irlconcordia,mb6s34_irlconcordia,irlconcordia:mb6s34,4,1,5,eyetracking,225,7.392197125256674,6-9 mo,TRUE,F,FALSE,FALSE,FALSE,M,13,10,NA,NA,NA,NA,NA,NA,NA,monolingual,13,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.19,11.98,-4.210000000000001
isplabmcgill,m14_isplabmcgill,isplabmcgill:m14,2,1,1,hpp,420,13.79876796714579,12-15 mo,FALSE,F,FALSE,FALSE,FALSE,M,18,12,NA,NA,NA,NA,NA,NA,NA,monolingual,18,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.08,NA,NA
isplabmcgill,m15_isplabmcgill,isplabmcgill:m15,3,1,5,hpp,377,12.386036960985626,12-15 mo,FALSE,F,FALSE,FALSE,FALSE,M,20,22,NA,NA,NA,NA,NA,NA,NA,monolingual,20,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.47,7.99,2.5200000000000005
isplabmcgill,m16_isplabmcgill,isplabmcgill:m16,4,1,5,hpp,385,12.648870636550308,12-15 mo,FALSE,F,FALSE,FALSE,FALSE,M,20,20,NA,NA,NA,NA,NA,NA,NA,monolingual,20,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.86,6.1,0.23999999999999932
isplabmcgill,m17_isplabmcgill,isplabmcgill:m17,1,1,1,hpp,384,12.616016427104723,12-15 mo,FALSE,M,FALSE,FALSE,FALSE,M,16,17,NA,NA,NA,NA,NA,NA,NA,monolingual,16,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.62,15.41,1.790000000000001
isplabmcgill,m18_isplabmcgill,isplabmcgill:m18,2,1,1,hpp,395,12.97741273100616,12-15 mo,FALSE,F,FALSE,FALSE,FALSE,M,17,17,NA,NA,NA,NA,NA,NA,NA,monolingual,17,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.13,NA,NA
isplabmcgill,m20_isplabmcgill,isplabmcgill:m20,3,1,5,hpp,395,12.97741273100616,12-15 mo,FALSE,M,FALSE,FALSE,FALSE,M,18,24,NA,NA,NA,NA,NA,NA,NA,monolingual,18,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.34,10.06,4.720000000000001
isplabmcgill,m23_isplabmcgill,isplabmcgill:m23,2,1,1,hpp,419,13.765913757700206,12-15 mo,FALSE,M,FALSE,FALSE,FALSE,M,23,17,NA,NA,NA,NA,NA,NA,NA,monolingual,23,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.13,10.18,1.049999999999999
isplabmcgill,m24_isplabmcgill,isplabmcgill:m24,3,1,5,hpp,452,14.850102669404517,12-15 mo,FALSE,M,FALSE,FALSE,FALSE,M,13,11,NA,NA,NA,NA,NA,NA,NA,monolingual,13,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.38,NA
isplabmcgill,m27_isplabmcgill,isplabmcgill:m27,2,1,1,hpp,423,13.897330595482547,12-15 mo,FALSE,M,FALSE,FALSE,FALSE,M,20,16,NA,NA,NA,NA,NA,NA,NA,monolingual,20,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.22,5.63,-6.590000000000001
isplabmcgill,m28_isplabmcgill,isplabmcgill:m28,3,1,5,hpp,435,14.291581108829568,12-15 mo,FALSE,F,FALSE,FALSE,FALSE,M,14,16,NA,NA,NA,NA,NA,NA,NA,monolingual,14,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.58,10.76,2.1799999999999997
isplabmcgill,m29_isplabmcgill,isplabmcgill:m29,4,1,5,hpp,435,14.291581108829568,12-15 mo,FALSE,M,FALSE,FALSE,FALSE,M,22,13,NA,NA,NA,NA,NA,NA,NA,monolingual,22,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.02,13.82,-0.1999999999999993
ldlottawa,mbms13_ldlottawa,ldlottawa:mbms13,4,1,5,singlescreen,442,14.521560574948666,12-15 mo,TRUE,M,FALSE,FALSE,FALSE,M,26,31,NA,NA,NA,NA,NA,NA,NA,monolingual,26,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.7533,5.74,1.9867000000000004
ldlottawa,mbms14_ldlottawa,ldlottawa:mbms14,1,1,1,singlescreen,445,14.620123203285422,12-15 mo,TRUE,F,FALSE,FALSE,FALSE,M,19,18,NA,NA,NA,NA,NA,NA,NA,monolingual,19,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.5516,4.1383,1.5867
ldlottawa,mbms16_ldlottawa,ldlottawa:mbms16,3,1,5,singlescreen,377,12.386036960985626,12-15 mo,TRUE,M,FALSE,FALSE,FALSE,M,22,27,NA,NA,NA,NA,NA,NA,NA,monolingual,22,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.6883,3.7033,-1.9849999999999999
ldlottawa,mbms19_ldlottawa,ldlottawa:mbms19,2,1,1,singlescreen,400,13.141683778234086,12-15 mo,TRUE,F,FALSE,FALSE,FALSE,M,17,17,NA,NA,NA,NA,NA,NA,NA,monolingual,17,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.705,2.436,-2.269
ldlottawa,mbms23_ldlottawa,ldlottawa:mbms23,2,1,1,singlescreen,447,14.685831622176591,12-15 mo,TRUE,M,FALSE,FALSE,FALSE,F,20,17,NA,NA,NA,NA,NA,NA,NA,monolingual,17,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.955,NA,NA
ldlottawa,mbms40_ldlottawa,ldlottawa:mbms40,1,1,1,singlescreen,452,14.850102669404517,12-15 mo,TRUE,F,FALSE,FALSE,FALSE,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,monolingual,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.4383,5.99,1.5517000000000003
ldlottawa,mbms56_ldlottawa,ldlottawa:mbms56,1,1,1,singlescreen,383,12.583162217659138,12-15 mo,TRUE,F,FALSE,FALSE,FALSE,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,monolingual,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.3883,9.8433,5.454999999999999
ldlottawa,mbms80_ldlottawa,ldlottawa:mbms80,1,1,1,singlescreen,401,13.174537987679672,12-15 mo,TRUE,F,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,monolingual,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.51,3.5866,-6.9234
ldlottawa,mbms84_ldlottawa,ldlottawa:mbms84,1,1,1,singlescreen,440,14.455852156057494,12-15 mo,TRUE,M,FALSE,FALSE,FALSE,M,21,16,NA,NA,NA,NA,NA,NA,NA,monolingual,21,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.4216,12.996,8.5744
nusinfantlanguagecentre,mb001_nusinfantlanguagecentre,nusinfantlanguagecentre:mb001,1,1,1,eyetracking,424,13.930184804928132,12-15 mo,FALSE,M,FALSE,FALSE,FALSE,F,15,15,NA,NA,NA,NA,NA,NA,NA,monolingual,15,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.2,12.07,7.87
nusinfantlanguagecentre,mb008_nusinfantlanguagecentre,nusinfantlanguagecentre:mb008,1,1,1,eyetracking,405,13.305954825462011,12-15 mo,FALSE,F,FALSE,FALSE,FALSE,M,15,15,NA,NA,NA,NA,NA,NA,NA,monolingual,15,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.9,12.8,4.9
nusinfantlanguagecentre,mb013_nusinfantlanguagecentre,nusinfantlanguagecentre:mb013,3,1,5,eyetracking,409,13.437371663244353,12-15 mo,FALSE,F,FALSE,FALSE,FALSE,M,17,15,NA,NA,NA,NA,NA,NA,NA,monolingual,17,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.41,NA
nusinfantlanguagecentre,mb020_nusinfantlanguagecentre,nusinfantlanguagecentre:mb020,1,1,1,eyetracking,428,14.061601642710473,12-15 mo,FALSE,F,FALSE,FALSE,FALSE,M,15,20,NA,NA,NA,NA,NA,NA,NA,monolingual,15,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.63,13.46,-1.17
nusinfantlanguagecentre,mb026_nusinfantlanguagecentre,nusinfantlanguagecentre:mb026,1,1,1,eyetracking,445,14.620123203285422,12-15 mo,FALSE,M,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,monolingual,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.3,6.13,-0.16999999999999993
nusinfantlanguagecentre,mb027_nusinfantlanguagecentre,nusinfantlanguagecentre:mb027,2,1,1,eyetracking,451,14.817248459958932,12-15 mo,FALSE,M,FALSE,FALSE,FALSE,F,16,16,NA,NA,NA,NA,NA,NA,NA,monolingual,16,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.64,11.81,4.170000000000001
nusinfantlanguagecentre,mb028_nusinfantlanguagecentre,nusinfantlanguagecentre:mb028,1,1,1,eyetracking,390,12.813141683778234,12-15 mo,FALSE,F,FALSE,FALSE,FALSE,M,17,20,NA,NA,NA,NA,NA,NA,NA,monolingual,17,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.06,8.95,4.89
nusinfantlanguagecentre,mb031_nusinfantlanguagecentre,nusinfantlanguagecentre:mb031,1,1,1,eyetracking,450,14.784394250513348,12-15 mo,FALSE,M,FALSE,FALSE,FALSE,M,16,16,NA,NA,NA,NA,NA,NA,NA,monolingual,16,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.01,14.75,10.74
nusinfantlanguagecentre,yb002_nusinfantlanguagecentre,nusinfantlanguagecentre:yb002,1,1,1,eyetracking,233,7.655030800821355,6-9 mo,FALSE,M,FALSE,FALSE,FALSE,F,13,15,NA,NA,NA,NA,NA,NA,NA,monolingual,15,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.08,2.85,-0.22999999999999998
nusinfantlanguagecentre,yb007_nusinfantlanguagecentre,nusinfantlanguagecentre:yb007,3,1,5,eyetracking,259,8.509240246406572,6-9 mo,FALSE,F,FALSE,FALSE,FALSE,M,15,14,NA,NA,NA,NA,NA,NA,NA,monolingual,15,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.52,NA
nusinfantlanguagecentre,yb008_nusinfantlanguagecentre,nusinfantlanguagecentre:yb008,4,1,5,eyetracking,230,7.5564681724846,6-9 mo,FALSE,M,FALSE,FALSE,FALSE,F,15,17,NA,NA,NA,NA,NA,NA,NA,monolingual,17,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.13,3.12,-3.01
